hotel_id,comment_id,sentence_num,sentence,emotion_val,date
944,130805,2,"Ignore this warning at your own peril: the rooms were terrible. We had reserved a Japanese room at first, and we had read the other warnings about the smell. We ignored these warning, attributing them to picky travelers. But they were right - the smell is terrible. It's not subtle either. The whole room smells like dead fish. After a few minutes in it, it was starting to make us feel sick (and I am not queasy at all). It was really bad, we had to get out of there. We talked to the front desk attendant, who explained that the smell was due to the tatami floors. But we stayed in two Ryokans with tatami floors, and they didn't smell like anything at all. Something was fishy here",0,2014-10-15
944,130805,3,"(it is easy to pun in retrospect ;) ). The front desk attendant was very understanding - he didn't try to hide it or pretend it wasn't bad or say 'too bad, you paid for it'. He switched us to a western-style room, with hardwood floors.",1,2014-10-15
944,130805,4,"However, the room still wasn't great - small room, crappy beds, a very old look. And the bathrooms were tiny. I have been to hotels all over the place and never seen bathrooms this small (not even in cheap hotels in London or elsewhere in Europe). A larger than average person would never fit in that bathroom. But at least it had no smell.",0,2014-10-15
841,111208,1,"Their website says they are two minutes from Kyoto Station. That is true...but as measured from the end of the station building. It is more like a 10 minute walk from the station ticket collection point. The rooms, which have been refurbished, are large by Japanese hotel standards and very comfortable. Great hotel. Staff are very helpful.",1,2015-10-08
9466,247450,1,"my stay at mutsumikan was very enjoyable. i was able to relax in their spacious, immaculately clean onsen! the food was excellent and all the staff people i spoke to were very friendly and helpful. even though my japanese is very limited, they made the effort to help me practice speaking. the location is perfect. i would highly recommend this ryokan. thank you saito-san, family and staff.",1,2015-09-05
4833,212688,2,"The view overlooking Toba Bay was impressive. The rooms were spacious and clean. The ensuite bathroom had a separate toilet compartment and a bath area with bathtub and shower. Everything appeared to be well maintained. There were choices of Japanese and French for dinner, and we opted for Japanese. The multi-course dinner was served in the dining room. The food quality was high and we enjoyed every dish. The breakfast buffet, which was served at Seahorse Restaurant, offered a wide variety of food including the made-to-order egg station and waffle station. The lobster bisque was very delicious. The highlight of the hotel was Mikimoto pearl onsen. It was located in another building and could be easily accessed by the hotel shuttle or 7 minutes' walk through the Harbor Wing. Must try.",1,2015-12-20
14991,274375,1,"Not a trendy hotel,",0,2015-12-07
14991,274375,2,"but a comfortable place to get a rest before/after long flight. It's close to terminal 1 north wing, just about 5-10 minutes walk from exit N3. Hotel room is clean and spacious. Staffs are friendly and helpful. Furthermore, they provide both Japanese and western style breakfast.",1,2015-12-07
12913,263096,2,"The hotel is located right beside the JR Wakayama station, so it was a convenient base. The hotel validated parking in a nearby garage and offered free high speed internet in the room. The staff was extremely helpful,",1,2009-03-30
12913,263096,3,but their English was limited.,0,2009-03-30
12913,263096,4,"All in all, while the lobby was beautiful and the staff courteous,",1,2009-03-30
12913,263096,5,"I found the room lacking a bit in size and decor for the price we paid, about $200 a night.",0,2009-03-30
212,76737,2,Rooms are a decent size for Japan,1,2015-12-19
212,76737,3,but overall they look and feel a bit tired. Not as close to the station as I would like and in the morning it is not easy getting a taxi if you want one as it is set back off the main road.,0,2015-12-19
212,76737,4,"Beautiful garden area though and the wifi worked very, very well.",1,2015-12-19
863,120084,1,I cannot recommend this ryokan.,0,2016-02-11
863,120084,3,"It was very poor value at Y32,000 without breakfast. The room is old, window frames are disintegrating and dirty, and the fridge smells and has stains all over the insides. The capsule washroom is yellowing, tiny, with sachet ammenities. It's a bit of a shock as all the Japanese hotels we had been in were impeccable in cleaniless.",0,2016-02-11
863,120084,4,"Fortunately the bedding was clean so we had an adequate sleep. The elevator is useful with the luggage. The staff is courteous and helpful. The tea-ceremony lady was friendly, and took time to explain, although she must have done it thousands of times.. Location is on a quiet street close to the Imperial Garden, and a 5-10 minute walk to the closest subway south.",1,2016-02-11
863,120084,5,"Those looking for a 'traditional ryokan' experience, this is not what you want. For a quick sleepover perhaps.",0,2016-02-11
34,32919,1,"In the heart of Shibuya, next to the train station you need to stay here. Always something to do and so easy to get around. Hotel was one of the best I have stayed in. Japanese know how to do hotels well. Room clean and comfortable. Staff amazingly helpful. Worth the little bit extra to stay here.",1,2013-09-06
688,100861,2,"I selected this hotel based on comments from this web site and was not disappointed at all. Great way to walk underground from the train/metro station to the hotel, and walking distance to Ginza. The staff is remarkably helpful. I asked to switch to a room w/view on the park/river and they accommodated my needs right away. Rooms are good size for Japan standard for the price. I'll go back on my next visit.",1,2013-10-25
1187,139848,1,We walked into this hotel having no reservation. It seemed to have the most reasonable prices for a double-bed room. I would say it was okay for what we paid. It felt like visiting grandparents,1,2012-01-12
1187,139848,2,- a guy at the reception was quite old and spoke no english,0,2012-01-12
1187,139848,3,but he was so helpful and so smart that we managed to communicate. He even made us tea while we were browsing internet at the reception area on a laptop borrowed from the hotel. They have this old-school spa type hot pool that feels like steam room and it is separate for ladies and men.,1,2012-01-12
1187,139848,4,The room was kind of old and i would normally not like it,0,2012-01-12
1187,139848,5,but it was very cozy in a way. other staff was helpful as well and very polite in a good old traditional japanese style.,1,2012-01-12
1187,139848,6,Not very close to action,0,2012-01-12
1187,139848,7,although close to many buses. It's a station area after all.,1,2012-01-12
5971,229398,1,"This newly hotel has direct access to Sendai Station, walking distance to a lot of food options / restaurants or take out, to other malls or tourist points. Bathroom is big with bathtub and shower, toilet is separated from the bathroom.",1,2017-11-01
