RID,Ctrip_HotelID,HotelName,EnglishHotelName,HotelScore,HotelPrice,tripadvisor_hotel_id,hotel_name,hotel_url,hotel_rating,city_id,postal_code,prefecture,locality,street,ext_address,address,price_lower,price_upper,rooms
4865,1500449,Ryokan Sansui(山水旅馆),Ryokan Sansui,4.8,,1898,Ryokan Sansui,https://www.tripadvisor.com/Hotel_Review-g298113-d1090773-Reviews-Ryokan_Sansui-Takayama_Gifu_Prefecture_Chubu.html,4.0,6,506-1434,岐阜県,高山市,奥飛騨温泉郷福地850,,〒506-1434 岐阜県高山市奥飛騨温泉郷福地850,9217,44864,20
4866,1500450,Beach Resort Morimar(莫里马尔海滩度假村),Beach Resort Morimar,4.0,,13939,Beach Resort Morimar,https://www.tripadvisor.com/Hotel_Review-g1120814-d1917568-Reviews-Beach_Resort_Morimar-Yomitan_son_Nakagami_gun_Okinawa_Prefecture_Kyushu_Okinawa.html,4.0,265,904-0322,沖縄県,中頭郡読谷村,字波平2350番地,,〒904-0322 沖縄県中頭郡読谷村字波平2350番地,12304,48098,55
4869,1500485,Mito Keisei Hotel(水户京成酒店),Mito Keisei Hotel,5.0,9701.0,12891,Mito Keisei Hotel,https://www.tripadvisor.com/Hotel_Review-g298166-d1057537-Reviews-Mito_Keisei_Hotel-Mito_Ibaraki_Prefecture_Kanto.html,4.0,216,310-0011,茨城県,水戸市,三の丸1-4-73,,〒310-0011 茨城県水戸市三の丸1-4-73,7830,18009,52
4870,1500487,Kawaguchiko Park Hotel(河口湖公园酒店),Kawaguchiko Park Hotel,4.3,9906.0,2409,Kawaguchiko Park Hotel,https://www.tripadvisor.com/Hotel_Review-g1165976-d1169196-Reviews-Kawaguchiko_Park_Hotel-Fujikawaguchiko_machi_Minamitsuru_gun_Yamanashi_Prefecture_Chu.html,3.5,9,401-0301,山梨県,南都留郡富士河口湖町,船津6713-6,,〒401-0301 山梨県南都留郡富士河口湖町船津6713-6,12993,38867,30
4871,1500509,Hotel Leopalace Nagoya(名古屋里欧宫殿酒店),Hotel Leopalace Nagoya,3.8,10750.0,3532,Hotel Leopalace Nagoya,https://www.tripadvisor.com/Hotel_Review-g298106-d1080575-Reviews-Hotel_Leopalace_Nagoya-Nagoya_Aichi_Prefecture_Chubu.html,4.0,20,464-0075,愛知県,名古屋市,千種区内山3-4-4,,〒464-0075 愛知県名古屋市千種区内山3-4-4,8366,21907,113
4874,1500543,Comfort Hotel Hakodate(Comfort Hotel 函馆市酒店),Comfort Hotel Hakodate,4.6,7009.0,6580,Comfort Hotel Hakodate,https://www.tripadvisor.com/Hotel_Review-g298151-d858070-Reviews-Comfort_Hotel_Hakodate-Hakodate_Hokkaido.html,4.0,57,040-0063,北海道,函館市,若松町16-3,,〒040-0063 北海道函館市若松町16-3,5486,16906,139
4879,1500729,Comfort Hotel Obihiro(Comfort Hotel 带广市酒店),Comfort Hotel Obihiro,4.4,6609.0,13825,Comfort Hotel Obihiro,https://www.tripadvisor.com/Hotel_Review-g608507-d1506754-Reviews-Comfort_Hotel_Obihiro-Obihiro_Hokkaido.html,4.0,260,080-0011,北海道,帯広市,西一条南13-2,,〒080-0011 北海道帯広市西一条南13-2,4922,16667,126
4881,1500952,Vessel Inn Ueno Iriya Ekimae(上野入谷站前 VESSEL INN酒店),Vessel Inn Ueno Iriya Ekimae,4.1,7595.0,458,Vessel Inn Ueno Iriya Ekimae,https://www.tripadvisor.com/Hotel_Review-g1066461-d1085880-Reviews-Vessel_Inn_Ueno_Iriya_Ekimae-Taito_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,110-0013,東京都,台東区,入谷1-25-6,,〒110-0013 東京都台東区入谷1-25-6,7329,15769,75
4883,1500988,Hotel Katara Resort & Spa(卡塔拉度假水疗酒店),Hotel Katara Resort & Spa,4.7,30425.0,8024,Hotel Katara Resort & Spa,https://www.tripadvisor.com/Hotel_Review-g1121205-d1125025-Reviews-Hotel_Katara_Resort_Spa-Higashiizu_cho_Kamo_gun_Shizuoka_Prefecture_Chubu.html,3.5,80,413-0302,静岡県,賀茂郡東伊豆町,奈良本992-1-2,,〒413-0302 静岡県賀茂郡東伊豆町奈良本992-1-2,21486,44427,74
4885,1501072,Via Inn Shin-Osaka(新大阪VIAINN酒店),Via Inn Shin-Osaka,3.8,17750.0,1309,Via Inn Shin-Osaka,https://www.tripadvisor.com/Hotel_Review-g298566-d1084463-Reviews-Via_Inn_Shin_Osaka-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,533-0031,大阪府,大阪市,東淀川区西淡路1-1-7,,〒533-0031 大阪府大阪市東淀川区西淡路1-1-7,6885,11882,228
4886,1501083,Hiroshimashi Bunka Koryu Kaikan(广岛市文化交流会馆),Hiroshimashi Bunka Koryu Kaikan,4.6,6450.0,4966,Hiroshimashi Bunka Koryu Kaikan,https://www.tripadvisor.com/Hotel_Review-g298561-d1126788-Reviews-Hiroshimashi_Bunka_Koryu_Kaikan-Hiroshima_Hiroshima_Prefecture_Chugoku.html,4.0,34,730-0812,広島県,広島市中区,加古町3-3,,〒730-0812 広島県広島市中区加古町3-3,5486,12763,72
4894,1502034,Hotel Sunroute Shimbashi(新桥太阳道酒店),Hotel Sunroute Shimbashi,4.4,9300.0,93,Hotel Sunroute Shimbashi,https://www.tripadvisor.com/Hotel_Review-g1066451-d1089916-Reviews-Hotel_Sunroute_Shimbashi-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,105-0004,東京都,港区,新橋4-10-2,,〒105-0004 東京都港区新橋4-10-2,9661,19545,220
4938,1589909,Yamadaya Hotel(山田屋酒店),Yamadaya Hotel,4.0,16366.0,2431,Yamadaya Hotel,https://www.tripadvisor.com/Hotel_Review-g1165976-d1230439-Reviews-Yamadaya_Hotel-Fujikawaguchiko_machi_Minamitsuru_gun_Yamanashi_Prefecture_Chubu.html,4.0,9,401-0336,山梨県,南都留郡富士河口湖町,精進478,,〒401-0336 山梨県南都留郡富士河口湖町精進478,12846,38206,25
4949,1635497,Hotel Green Plaza Hakone(箱根绿色广场酒店),Hotel Green Plaza Hakone,4.2,26000.0,2129,Hotel Green Plaza Hakone,https://www.tripadvisor.com/Hotel_Review-g298171-d1132722-Reviews-Hotel_Green_Plaza_Hakone-Hakone_machi_Ashigarashimo_gun_Kanagawa_Prefecture_Kanto.html,4.0,7,250-0631,神奈川県,足柄下郡箱根町,仙石原1244-2,,〒250-0631 神奈川県足柄下郡箱根町仙石原1244-2,24917,57586,123
4950,1635503,Hotel Marroad Hakone(箱根Marroad酒店),Hotel Marroad Hakone,4.0,17523.0,2069,Hotel Marroad Hakone,https://www.tripadvisor.com/Hotel_Review-g298171-d1126139-Reviews-Hotel_Marroad_Hakone-Hakone_machi_Ashigarashimo_gun_Kanagawa_Prefecture_Kanto.html,3.5,7,250-0408,神奈川県,足柄下郡箱根町,強羅1320,,〒250-0408 神奈川県足柄下郡箱根町強羅1320,9883,41199,45
4957,1635611,Hotel Springs Makuhari(幕张春天酒店),Hotel Springs Makuhari,5.0,8750.0,11562,Hotel Springs Makuhari,https://www.tripadvisor.com/Hotel_Review-g298158-d1087772-Reviews-Hotel_Springs_Makuhari-Chiba_Chiba_Prefecture_Kanto.html,3.5,167,261-0021,千葉県,千葉市,美浜区ひび野1-11,,〒261-0021 千葉県千葉市美浜区ひび野1-11,8613,30649,259
4958,1635623,Hotel La Cienega(酒店 拉舍尼嘉),Hotel La Cienega,4.7,25707.0,8364,Hotel La Cienega,https://www.tripadvisor.com/Hotel_Review-g1121143-d1126878-Reviews-Hotel_La_Cienega-Yugawara_machi_Ashigarashimo_gun_Kanagawa_Prefecture_Kanto.html,4.0,86,259-0312,神奈川県,足柄下郡湯河原町,吉浜69,,〒259-0312 神奈川県足柄下郡湯河原町吉浜69,24060,41294,31
4964,1635748,Manza Kogen Hotel(万座高原酒店),Manza Kogen Hotel,4.0,9543.0,8174,Manza Kogen Hotel,https://www.tripadvisor.com/Hotel_Review-g1123094-d301222-Reviews-Manza_Kogen_Hotel-Tsumagoi_mura_Agatsuma_gun_Gunma_Prefecture_Kanto.html,4.0,82,377-1595,群馬県,吾妻郡嬬恋村,干俣2401,万座プリンスホテル内,〒377-1595 群馬県吾妻郡嬬恋村干俣2401万座プリンスホテル内,5931,40398,160
4978,1636252,Hotel Crown Hills Kokura(小仓皇冠山丘酒店(旧名:东急小仓商务酒店)),Hotel Crown Hills Kokura,4.1,4834.0,9428,Hotel Crown Hills Kokura,https://www.tripadvisor.com/Hotel_Review-g303160-d505443-Reviews-Hotel_Crown_Hills_Kokura-Kitakyushu_Fukuoka_Prefecture_Kyushu_Okinawa.html,3.5,109,802-0081,福岡県,北九州市小倉北区,紺屋町8-5,,〒802-0081 福岡県北九州市小倉北区紺屋町8-5,4252,25739,190
4995,1641982,Hotel Kagetsuen(花月圆酒店),Hotel Kagetsuen,0.0,10700.0,18809,Hotel Kagetsuen,https://www.tripadvisor.com/Hotel_Review-g1023373-d1106531-Reviews-Hotel_Kagetsuen-Uki_Kumamoto_Prefecture_Kyushu_Okinawa.html,2.5,618,869-0502,熊本県,宇城市,松橋町松橋859-3,,〒869-0502 熊本県宇城市松橋町松橋859-3,,,17
4997,1642013,Hotel Forza Oita(大分Forza酒店),Hotel Forza Oita,4.2,6600.0,11055,Hotel Forza Oita,https://www.tripadvisor.com/Hotel_Review-g298220-d1109479-Reviews-Hotel_Forza_Oita-Oita_Oita_Prefecture_Kyushu_Okinawa.html,4.0,152,870-0035,大分県,大分市,中央町1-5-18,,〒870-0035 大分県大分市中央町1-5-18,5820,25520,205
4998,1642055,Urvest Hotel Ohmori(大森阿威斯特酒店),Urvest Hotel Ohmori,4.8,5000.0,282,Urvest Hotel Ohmori,https://www.tripadvisor.com/Hotel_Review-g1066854-d1083449-Reviews-Urvest_Hotel_Ohmori-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,140-0013,東京都,大田区,南大井3-31-10,,〒140-0013 東京都大田区南大井3-31-10,9661,40644,60
5001,1642073,Atami New Fujiya Hotel(热海新富士屋酒店),Atami New Fujiya Hotel,3.5,12528.0,5138,Atami New Fujiya Hotel,https://www.tripadvisor.com/Hotel_Review-g298122-d1093229-Reviews-Atami_New_Fujiya_Hotel-Atami_Shizuoka_Prefecture_Chubu.html,3.0,36,413-0013,静岡県,熱海市,銀座町1-16,,〒413-0013 静岡県熱海市銀座町1-16,12315,35378,350
5012,1642169,KKR Hotel Nagoya(名古屋KKR酒店),KKR Hotel Nagoya,5.0,6000.0,3538,KKR Hotel Nagoya,https://www.tripadvisor.com/Hotel_Review-g298106-d1080735-Reviews-KKR_Hotel_Nagoya-Nagoya_Aichi_Prefecture_Chubu.html,3.5,20,460-0001,愛知県,名古屋市中区,三の丸1-5-1,,〒460-0001 愛知県名古屋市中区三の丸1-5-1,5394,16072,106
5013,1642191,Nagoya Liberty Hotel(名古屋Liberty酒店),Nagoya Liberty Hotel,4.0,5917.0,3596,Nagoya Liberty Hotel,https://www.tripadvisor.com/Hotel_Review-g298106-d558207-Reviews-Nagoya_Liberty_Hotel-Nagoya_Aichi_Prefecture_Chubu.html,3.5,20,453-0015,愛知県,名古屋市,中村区椿町21-20,,〒453-0015 愛知県名古屋市中村区椿町21-20,5711,14670,117
5015,1642193,Minakami Hotel Juraku(水上酒店 聚乐),Minakami Hotel Juraku,4.6,15200.0,5400,Minakami Hotel Juraku,https://www.tripadvisor.com/Hotel_Review-g1121071-d1125519-Reviews-Minakami_Hotel_Juraku-Minakami_machi_Tone_gun_Gunma_Prefecture_Kanto.html,4.0,39,379-1617,群馬県,利根郡みなかみ町,湯原665,,〒379-1617 群馬県利根郡みなかみ町湯原665,18361,64823,99
5021,1642288,Saga Washington Hotel Plaza(佐贺华盛顿广场酒店),Saga Washington Hotel Plaza,3.6,8294.0,12337,Saga Washington Hotel Plaza,https://www.tripadvisor.com/Hotel_Review-g298227-d1067863-Reviews-Saga_Washington_Hotel_Plaza-Saga_Saga_Prefecture_Kyushu_Okinawa.html,3.5,193,840-0801,佐賀県,佐賀市,駅前中央1-164,,〒840-0801 佐賀県佐賀市駅前中央1-164,5705,14094,230
5026,1642598,Comfort Hotel Gifu(岐阜 舒适酒店),Comfort Hotel Gifu,4.3,6933.0,12961,Comfort Hotel Gifu,https://www.tripadvisor.com/Hotel_Review-g298112-d306448-Reviews-Comfort_Hotel_Gifu-Gifu_Gifu_Prefecture_Chubu.html,4.0,220,500-8844,岐阜県,岐阜市,吉野町6-6,,〒500-8844 岐阜県岐阜市吉野町6-6,6488,28412,219
5033,1642898,KKR Hotel Tokyo(东京KKR酒店),KKR Hotel Tokyo,4.1,14451.0,252,KKR Hotel Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066443-d1082523-Reviews-KKR_Hotel_Tokyo-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,100-0004,東京都,千代田区,大手町1-4-1,,〒100-0004 東京都千代田区大手町1-4-1,13548,33093,161
5038,1642924,Keio Presso Inn Gotanda(五反田京王布莱索酒店),Keio Presso Inn Gotanda,4.6,,692,Keio Presso Inn Gotanda,https://www.tripadvisor.com/Hotel_Review-g1066854-d1116584-Reviews-Keio_Presso_Inn_Gotanda-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,141-0031,東京都,品川区,西五反田2-17-12,,〒141-0031 東京都品川区西五反田2-17-12,6774,16324,178
5043,1643114,ANA Hotel Matsuyama(松山全日空酒店),ANA Hotel Matsuyama,4.8,12985.0,6427,ANA Hotel Matsuyama,https://www.tripadvisor.com/Hotel_Review-g298230-d300484-Reviews-ANA_Hotel_Matsuyama-Matsuyama_Ehime_Prefecture_Shikoku.html,4.0,53,790-8520,愛媛県,松山市,一番町3-2-1,,〒790-8520 愛媛県松山市一番町3-2-1,7949,23063,330
5049,1644570,Hotel Aomori(青森酒店),Hotel Aomori,4.7,17000.0,10371,Hotel Aomori,https://www.tripadvisor.com/Hotel_Review-g298241-d1082189-Reviews-Hotel_Aomori-Aomori_Aomori_Prefecture_Tohoku.html,4.0,135,030-0812,青森県,青森市,堤町1-1-23,,〒030-0812 青森県青森市堤町1-1-23,7611,22051,155
5050,1644597,Onyado Toho(御宿东凤),Onyado Toho,5.0,23383.0,11012,Onyado Toho,https://www.tripadvisor.com/Hotel_Review-g780850-d1084901-Reviews-Onyado_Toho-Aizuwakamatsu_Fukushima_Prefecture_Tohoku.html,4.0,151,965-0813,福島県,会津若松市,東山町大字石山字院内706,,〒965-0813 福島県会津若松市東山町大字石山字院内706,22051,71972,160
5064,1646129,Okuhida Garden Hotel Yakedake(奥飞驒烧岳花园酒店),Okuhida Garden Hotel Yakedake,4.3,,1885,Okuhida Garden Hotel Yakedake,https://www.tripadvisor.com/Hotel_Review-g298113-d1076534-Reviews-Okuhida_Garden_Hotel_Yakedake-Takayama_Gifu_Prefecture_Chubu.html,4.0,6,506-1432,岐阜県,高山市,奥飛騨温泉郷一重ケ根2498-1,,〒506-1432 岐阜県高山市奥飛騨温泉郷一重ケ根2498-1,13548,53415,85
5075,1646301,Shiga Palace Hotel(志贺王宫酒店),Shiga Palace Hotel,4.3,,3857,Shiga Palace Hotel,https://www.tripadvisor.com/Hotel_Review-g1117904-d1169053-Reviews-Shiga_Palace_Hotel-Yamanouchi_machi_Shimotakai_gun_Nagano_Prefecture_Chubu.html,4.5,22,381-0401,長野県,下高井郡山ノ内町,志賀高原 熊の湯ほたる温泉,,〒381-0401 長野県下高井郡山ノ内町志賀高原 熊の湯ほたる温泉,13998,30347,80
5079,1646348,Hotel Grand Terrace Toyama(富山Grand Terrace酒店（旧：名铁富山酒店）),Hotel Grand Terrace Toyama,4.4,7648.0,8269,Hotel Grand Terrace Toyama,https://www.tripadvisor.com/Hotel_Review-g298126-d1079573-Reviews-Hotel_Grand_Terrace_Toyama-Toyama_Toyama_Prefecture_Chubu.html,3.5,84,930-0004,富山県,富山市,桜橋通り2-28,,〒930-0004 富山県富山市桜橋通り2-28,6714,20703,129
5081,1646385,Hotel Leopalace Sapporo(札幌Leopalace酒店),Hotel Leopalace Sapporo,4.3,9268.0,3736,Hotel Leopalace Sapporo,https://www.tripadvisor.com/Hotel_Review-g298560-d505343-Reviews-Hotel_Leopalace_Sapporo-Sapporo_Hokkaido.html,4.0,21,060-0062,北海道,札幌市中央区,南2条西8-6-1,,〒060-0062 北海道札幌市中央区南2条西8-6-1,6719,26204,86
5088,1646490,Oarks Canal Park Hotel Toyama(富山 Oarks Canal 公园酒店),Oarks Canal Park Hotel Toyama,4.3,35000.0,8271,Oarks Canal Park Hotel Toyama,https://www.tripadvisor.com/Hotel_Review-g298126-d1079593-Reviews-Oarks_Canal_Park_Hotel_Toyama-Toyama_Toyama_Prefecture_Chubu.html,4.0,84,930-0858,富山県,富山市,牛島町11-1,,〒930-0858 富山県富山市牛島町11-1,8841,20255,114
5124,1647159,Mitsui Kanko Hotel(三井观光酒店),Mitsui Kanko Hotel,5.0,,16036,Mitsui Kanko Hotel,https://www.tripadvisor.com/Hotel_Review-g1120887-d1166897-Reviews-Mitsui_Kanko_Hotel-Rebun_cho_Rebun_gun_Hokkaido.html,4.0,379,097-1201,北海道,礼文郡礼文町,香深村トンナイ277,,〒097-1201 北海道礼文郡礼文町香深村トンナイ277,18767,47140,100
5125,1647163,Sapporo Sumire Hotel(札幌堇酒店),Sapporo Sumire Hotel,3.9,9558.0,3769,Sapporo Sumire Hotel,https://www.tripadvisor.com/Hotel_Review-g298560-d1082817-Reviews-Sapporo_Sumire_Hotel-Sapporo_Hokkaido.html,3.5,21,060-0001,北海道,札幌市中央区,北1条西2丁目,,〒060-0001 北海道札幌市中央区北1条西2丁目,5599,22508,97
5146,1647550,Rokkosan Hotel(六甲山酒店),Rokkosan Hotel,4.4,17750.0,6130,Rokkosan Hotel,https://www.tripadvisor.com/Hotel_Review-g298562-d1083780-Reviews-Rokkosan_Hotel-Kobe_Hyogo_Prefecture_Kinki.html,3.5,46,,,,,,,,,
5150,1647576,Comfort Hotel Hikone(彦根 舒适酒店),Comfort Hotel Hikone,4.4,8110.0,15256,Comfort Hotel Hikone,https://www.tripadvisor.com/Hotel_Review-g1023563-d1439838-Reviews-Comfort_Hotel_Hikone-Hikone_Shiga_Prefecture_Kinki.html,4.0,333,522-0010,滋賀県,彦根市,駅東町18-7,,〒522-0010 滋賀県彦根市駅東町18-7,6814,15304,154
5161,1648803,Fukui Hotel(福井酒店),Fukui Hotel,4.2,40000.0,13816,Fukui Hotel,https://www.tripadvisor.com/Hotel_Review-g608507-d1081231-Reviews-Fukui_Hotel-Obihiro_Hokkaido.html,4.5,260,080-0011,北海道,帯広市,西1条南11-19,,〒080-0011 北海道帯広市西1条南11-19,6264,16331,101
5175,1649240,Lakeside Kawaguchiko Sunnide Resort(艳阳天度假酒店),Lakeside Kawaguchiko Sunnide Resort,5.0,12000.0,2399,Lakeside Kawaguchiko Sunnide Resort,https://www.tripadvisor.com/Hotel_Review-g1165976-d1405671-Reviews-Lakeside_Kawaguchiko_Sunnide_Resort-Fujikawaguchiko_machi_Minamitsuru_gun_Yamanashi_P.html,4.5,9,401-0305,山梨県,南都留郡富士河口湖町,大石2549-1,,〒401-0305 山梨県南都留郡富士河口湖町大石2549-1,19545,62521,20
5189,1649500,Hotel Sun Coral(太阳珊瑚酒店),Hotel Sun Coral,4.3,,3447,Hotel Sun Coral,https://www.tripadvisor.com/Hotel_Review-g298224-d1080205-Reviews-Hotel_Sun_Coral-Naha_Okinawa_Prefecture_Kyushu_Okinawa.html,3.5,18,900-0032,沖縄県,那覇市,松山2-12-6,,〒900-0032 沖縄県那覇市松山2-12-6,4734,5064,41
5193,1649572,Mikuma Hotel(小京都之汤 三隈酒店),Mikuma Hotel,4.7,,12431,Mikuma Hotel,https://www.tripadvisor.com/Hotel_Review-g1023432-d1082936-Reviews-Mikuma_Hotel-Hita_Oita_Prefecture_Kyushu_Okinawa.html,3.5,195,877-0044,大分県,日田市,隈1-3-19,,〒877-0044 大分県日田市隈1-3-19,12752,199664,50
5207,1650224,Hotel Tsushima(对马酒店),Hotel Tsushima,5.0,289750.0,12308,Hotel Tsushima,https://www.tripadvisor.com/Hotel_Review-g1022846-d1085422-Reviews-Hotel_Tsushima-Tsushima_Nagasaki_Prefecture_Kyushu_Okinawa.html,3.0,191,817-0021,長崎県,対馬市,厳原町今屋敷765,,〒817-0021 長崎県対馬市厳原町今屋敷765,9396,21477,50
5223,1651331,Ibusuki Kaijyo Hotel(指宿海上酒店),Ibusuki Kaijyo Hotel,4.0,12830.0,13399,Ibusuki Kaijyo Hotel,https://www.tripadvisor.com/Hotel_Review-g298210-d1060705-Reviews-Ibusuki_Kaijyo_Hotel-Ibusuki_Kagoshima_Prefecture_Kyushu_Okinawa.html,3.5,242,891-0403,鹿児島県,指宿市,十二町3750,,〒891-0403 鹿児島県指宿市十二町3750,10291,30649,85
5257,1654751,Sakaide Grand Hotel(坂出格兰大酒店),Sakaide Grand Hotel,4.8,9188.0,17025,Sakaide Grand Hotel,https://www.tripadvisor.com/Hotel_Review-g1022917-d1072565-Reviews-Sakaide_Grand_Hotel-Sakaide_Kagawa_Prefecture_Shikoku.html,3.5,454,762-0053,香川県,坂出市,西大浜北 1-2-33,,〒762-0053 香川県坂出市西大浜北 1-2-33,5585,12846,119
5268,1655725,Hotel Cadenza Hikarigaoka(光丘 华彩乐段酒店),Hotel Cadenza Hikarigaoka,4.1,7379.0,313,Hotel Cadenza Hikarigaoka,https://www.tripadvisor.com/Hotel_Review-g1066453-d1082889-Reviews-Hotel_Cadenza_Hikarigaoka-Nerima_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,179-0075,東京都,練馬区,高松5-8-20,,〒179-0075 東京都練馬区高松5-8-20,9217,20322,91
5275,1656725,Tokyo Dai-Ichi Hotel Tsuruoka(东京第一酒店 鹤冈店),Tokyo Dai-Ichi Hotel Tsuruoka,5.0,9000.0,7570,Tokyo Dai-Ichi Hotel Tsuruoka,https://www.tripadvisor.com/Hotel_Review-g1023682-d1073317-Reviews-Tokyo_Dai_Ichi_Hotel_Tsuruoka-Tsuruoka_Yamagata_Prefecture_Tohoku.html,4.0,72,997-0031,山形県,鶴岡市,錦町2-10,,〒997-0031 山形県鶴岡市錦町2-10,7056,15905,124
5284,1660411,Hotel Ichii(草津温泉酒店一井),Hotel Ichii,5.0,27000.0,5558,Hotel Ichii,https://www.tripadvisor.com/Hotel_Review-g303152-d1124327-Reviews-Hotel_Ichii-Kusatsu_machi_Agatsuma_gun_Gunma_Prefecture_Kanto.html,4.0,41,377-1711,群馬県,吾妻郡草津町,草津411,,〒377-1711 群馬県吾妻郡草津町草津411,14442,59673,125
5327,1675476,Hotel Grand Hill Ichigaya(市谷格兰山丘皇冠酒店),Hotel Grand Hill Ichigaya,4.4,12460.0,372,Hotel Grand Hill Ichigaya,https://www.tripadvisor.com/Hotel_Review-g1066457-d1115816-Reviews-Hotel_Grand_Hill_Ichigaya-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,162-0845,東京都,新宿区,市谷本村町4-1,,〒162-0845 東京都新宿区市谷本村町4-1,9550,19323,161
5328,1675565,Ryogoku River Hotel(两国River酒店),Ryogoku River Hotel,3.9,9000.0,637,Ryogoku River Hotel,https://www.tripadvisor.com/Hotel_Review-g1066459-d1090628-Reviews-Ryogoku_River_Hotel-Sumida_Tokyo_Tokyo_Prefecture_Kanto.html,3.0,1,130-0026,東京都,墨田区,両国2-13-8,,〒130-0026 東京都墨田区両国2-13-8,6663,17213,97
5329,1675577,Suigetsu Hotel Ohgaisou(水月酒店 鸥外庄),Suigetsu Hotel Ohgaisou,3.8,13100.0,120,Suigetsu Hotel Ohgaisou,https://www.tripadvisor.com/Hotel_Review-g1066461-d320607-Reviews-Suigetsu_Hotel_Ohgaisou-Taito_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,110-0008,東京都,台東区,池之端3-3-21,,〒110-0008 東京都台東区池之端3-3-21,8662,39534,125
5333,1675712,Itako Hotel(潮来酒店),Itako Hotel,4.5,12960.0,18265,Itako Hotel,https://www.tripadvisor.com/Hotel_Review-g1021216-d1058664-Reviews-Itako_Hotel-Itako_Ibaraki_Prefecture_Kanto.html,3.0,562,311-2425,茨城県,潮来市,あやめ1-10-7,,〒311-2425 茨城県潮来市あやめ1-10-7,14745,40661,89
5335,1675722,Hotel Wing International Hitachi(永翼国际酒店 日立),Hotel Wing International Hitachi,4.6,8380.0,12506,Hotel Wing International Hitachi,https://www.tripadvisor.com/Hotel_Review-g303154-d1059645-Reviews-Hotel_Wing_International_Hitachi-Hitachi_Ibaraki_Prefecture_Kanto.html,4.0,200,317-0073,茨城県,日立市,幸町1-5-12,,〒317-0073 茨城県日立市幸町1-5-12,5817,12640,67
5340,1676043,Hotel Crown Hills Sendai Aobadori(仙台青叶通皇冠山丘酒店 (旧: 青叶通Richfield酒店)),Hotel Crown Hills Sendai Aobadori,4.5,4559.0,5834,Hotel Crown Hills Sendai Aobadori,https://www.tripadvisor.com/Hotel_Review-g298249-d1083210-Reviews-Hotel_Crown_Hills_Sendai_Aobadori-Sendai_Miyagi_Prefecture_Tohoku.html,3.5,43,980-0021,宮城県,仙台市青葉区,中央2-3-18,,〒980-0021 宮城県仙台市青葉区中央2-3-18,4254,30676,152
5347,1676259,Wakaba Ryokan(若叶旅馆),Wakaba Ryokan,4.9,10800.0,16046,Wakaba Ryokan,https://www.tripadvisor.com/Hotel_Review-g1022850-d13347607-Reviews-Wakaba_Ryokan-Saikai_Nagasaki_Prefecture_Kyushu_Okinawa.html,-1.0,380,857-3101,長崎県,西海市,崎戸町蠣浦郷1875-3,,〒857-3101 長崎県西海市崎戸町蠣浦郷1875-3,,,JapanKyushuNagasaki PrefectureSaikai
5349,1676265,Hotel Hamatsu(Hamatsu酒店),Hotel Hamatsu,5.0,11373.0,10913,Hotel Hamatsu,https://www.tripadvisor.com/Hotel_Review-g298245-d301692-Reviews-Hotel_Hamatsu-Koriyama_Fukushima_Prefecture_Tohoku.html,4.0,148,963-8578,福島県,郡山市,虎丸町3-18,,〒963-8578 福島県郡山市虎丸町3-18,10410,25520,90
5358,1676502,Hotel Granmirage(格兰米兰休酒店),Hotel Granmirage,4.1,13716.0,18316,Hotel Granmirage,https://www.tripadvisor.com/Hotel_Review-g1021433-d1074440-Reviews-Hotel_Granmirage-Uozu_Toyama_Prefecture_Chubu.html,4.5,569,937-0041,富山県,魚津市,吉島1-1-20,,〒937-0041 富山県魚津市吉島1-1-20,9383,22900,75
5366,1676766,Ebisuya(丹後之汤宿  惠比寿屋),Ebisuya,4.2,,3139,Ebisuya,https://www.tripadvisor.com/Hotel_Review-g1021352-d13275786-Reviews-Ebisuya-Myoko_Niigata_Prefecture_Chubu.html,-1.0,16,949-2112,新潟県,妙高市,関川2307,,〒949-2112 新潟県妙高市関川2307,,,JapanChubuKoshinetsuNiigata PrefectureMyoko
5379,1677032,Kosenkaku(古泉阁),Kosenkaku,4.4,45550.0,6121,Kosenkaku,https://www.tripadvisor.com/Hotel_Review-g298562-d1092324-Reviews-Kosenkaku-Kobe_Hyogo_Prefecture_Kinki.html,4.0,46,651-1401,兵庫県,神戸市北区,有馬町1455-1,,〒651-1401 兵庫県神戸市北区有馬町1455-1,19592,68518,66
5381,1677230,Castle Inn Komaki(小牧城堡INN),Castle Inn Komaki,4.3,6980.0,18380,Castle Inn Komaki,https://www.tripadvisor.com/Hotel_Review-g1019651-d1088533-Reviews-Castle_Inn_Komaki-Komaki_Aichi_Prefecture_Chubu.html,4.0,574,485-0047,愛知県,小牧市,曙町127,,〒485-0047 愛知県小牧市曙町127,6144,11841,101
